Week_Start,Region,Segment,Product_Family,Pipeline_Value_EUR,Bookings_EUR,Win_Rate,Conversion_Rate,Activity_Count,New_Opportunities,Forecast_Coverage,Event_Label,Event_Driver,Data_Classification,Pipeline_Change_4W,Bookings_Change_4W,Win_Rate_Change_4W,Attention_Score,Requires_Review
2026-04-06,UKI,Enterprise,AI,390612.51,106049.51,0.2951,0.169,251,41,3.68,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.060483669318877054,0.16068369127356652,0.028699999999999948,6.2,False
2026-04-06,UKI,Enterprise,Automation,428023.71,92220.24,0.2666,0.1472,265,33,4.64,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.10166536348898036,-0.13727078728092346,0.008199999999999985,6.4,False
2026-04-06,UKI,Enterprise,Cloud,512151.46,123879.93,0.2596,0.1325,324,64,4.13,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.06426456442372053,0.23809507152331744,0.012300000000000005,4.8,False
2026-04-06,UKI,Enterprise,Platform,549638.82,102711.88,0.229,0.1229,341,62,5.35,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.026838865777944365,-0.21301261470719257,-0.06499999999999997,8.0,False
2026-04-13,Benelux,Commercial,AI,148942.41,26816.25,0.215,0.1176,87,14,5.55,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.04184799789099314,-0.07445501004884814,-0.005099999999999993,2.8,False
2026-04-13,Benelux,Commercial,Automation,176482.93,39545.45,0.252,0.136,101,16,4.46,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.0635584802477156,-0.06180954701420638,0.016199999999999992,5.1,False
2026-04-13,Benelux,Commercial,Cloud,205325.46,38566.27,0.2285,0.1282,145,21,5.32,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.07637295564895241,0.019964354656097028,0.02930000000000002,7.1,False
2026-04-13,Benelux,Commercial,Platform,255692.81,46287.77,0.2176,0.1381,168,26,5.52,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.03554946475329124,-0.016991637124380565,-0.03880000000000003,5.8,False
2026-04-13,Benelux,Enterprise,AI,246545.09,47040.94,0.2454,0.1308,164,30,5.24,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.008080423317979868,-0.2848903885351248,-0.0237,2.8,False
2026-04-13,Benelux,Enterprise,Automation,345329.4,84978.97,0.2475,0.1201,224,35,4.06,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.08705906084330461,0.2946522960246625,0.014399999999999996,6.2,False
2026-04-13,Benelux,Enterprise,Cloud,399657.7,82328.81,0.2396,0.1188,252,44,4.85,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.08045686778439243,-0.004782865335976161,-0.03179999999999997,7.6,False
2026-04-13,Benelux,Enterprise,Platform,442254.15,98969.56,0.2659,0.136,284,61,4.47,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.02995233991214996,-0.002328113030870438,-0.010399999999999965,2.7,False
2026-04-13,DACH,Commercial,AI,223169.78,46139.05,0.2463,0.1322,151,29,4.84,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.1686509926969586,-0.1395456655352224,-0.008500000000000035,10.1,False
2026-04-13,DACH,Commercial,Automation,319397.3,65002.16,0.2205,0.1225,201,34,4.91,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.14254225886019678,0.17508575581263974,-0.03169999999999998,11.0,False
2026-04-13,DACH,Commercial,Cloud,348516.85,84021.23,0.2494,0.1272,233,42,4.15,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.06290050831895744,0.02802092962221825,0.009300000000000003,4.4,False
2026-04-13,DACH,Commercial,Platform,392395.15,83805.48,0.2243,0.1266,259,51,4.68,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.08642334743372349,-0.20172963779279152,-0.05180000000000001,9.9,False
2026-04-13,DACH,Enterprise,AI,413836.47,93768.78,0.2451,0.1343,279,50,4.41,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.059106589713612934,-0.03492183403259619,-0.024900000000000005,5.7,False
2026-04-13,DACH,Enterprise,Automation,445290.39,123383.05,0.2932,0.1612,295,69,3.61,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.11366391894561267,0.19656155617818505,0.05980000000000002,12.2,False
2026-04-13,DACH,Enterprise,Cloud,608964.51,151893.47,0.265,0.1419,393,84,4.01,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.014418948358052353,0.16294831326197845,0.009800000000000031,1.8,False
2026-04-13,DACH,Enterprise,Platform,685651.59,151507.71,0.2691,0.1341,439,82,4.53,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.026459862742880924,-0.09962833479356481,-0.0116,2.6,False
2026-04-13,France,Commercial,AI,204537.5,38519.22,0.2276,0.127,138,25,5.31,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.11475409299988115,-0.07327974671058168,-0.009899999999999992,7.3,False
2026-04-13,France,Commercial,Automation,221464.25,47679.52,0.2587,0.1471,157,26,4.64,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.01061601034015669,-0.01607682272159039,0.0043999999999999595,1.0,False
2026-04-13,France,Commercial,Cloud,169810.81,27432.14,0.1737,0.1011,129,29,6.19,pipeline_drop,Synthetic Cloud pipeline contraction,SYNTHETIC_DEMO_ONLY,-0.02811054224030307,-0.07599274190478855,-0.00990000000000002,22.5,True
2026-04-13,France,Commercial,Platform,302047.6,77245.56,0.2765,0.1661,202,42,3.91,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.10691315912337496,0.46963194876216563,0.058400000000000035,11.7,False
2026-04-13,France,Enterprise,AI,322974.74,81976.34,0.2689,0.1361,176,28,3.94,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.04187218235002099,0.2656619145357524,0.03009999999999996,5.3,False
2026-04-13,France,Enterprise,Automation,351681.32,75818.97,0.2329,0.1474,215,43,4.64,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.1459438495644798,-0.25677272846241317,-0.06219999999999998,14.2,False
2026-04-13,France,Enterprise,Cloud,319281.93,59474.05,0.213,0.1186,217,46,5.37,pipeline_drop,Synthetic Cloud pipeline contraction,SYNTHETIC_DEMO_ONLY,0.1451785934101124,0.35327982473864616,0.020699999999999996,30.1,True
2026-04-13,France,Enterprise,Platform,427751.9,93708.39,0.2643,0.145,301,63,4.56,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.09047387727126954,-0.14036626291961074,-0.010599999999999998,6.0,False
2026-04-13,Iberia,Commercial,AI,142707.87,28825.02,0.2038,0.1146,85,16,4.95,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.17677190264452314,0.21410781775380316,-0.028999999999999998,12.6,False
2026-04-13,Iberia,Commercial,Automation,177202.78,33556.19,0.228,0.1165,121,28,5.28,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.021143387200491137,0.027689515549856436,0.010800000000000004,2.2,False
2026-04-13,Iberia,Commercial,Cloud,214843.72,46087.54,0.2428,0.1554,149,31,4.66,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.048432763141989854,0.21531307650684184,0.03409999999999999,6.1,False
2026-04-13,Iberia,Commercial,Platform,223443.05,50464.63,0.2673,0.1424,135,24,4.43,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.06213151209795642,0.11709148108844225,0.05269999999999997,8.7,False
2026-04-13,Iberia,Enterprise,AI,245798.58,56860.03,0.2577,0.1257,161,29,4.32,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.014244450501069927,0.10115111480356087,0.0043999999999999595,1.2,False
2026-04-13,Iberia,Enterprise,Automation,322968.52,63348.16,0.2242,0.1228,198,35,5.1,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.15890315451532766,0.026756911522751503,-0.019699999999999995,10.7,False
2026-04-13,Iberia,Enterprise,Cloud,338316.44,67466.35,0.2161,0.1184,208,28,5.01,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.01951998100283281,0.1758029424025811,0.009599999999999997,2.0,False
2026-04-13,Iberia,Enterprise,Platform,405658.13,97500.15,0.262,0.1623,246,43,4.16,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.009368011436073465,0.07647914355230268,0.00030000000000002247,0.5,False
2026-04-13,Nordics,Commercial,AI,167184.85,22960.75,0.1793,0.0933,110,19,7.28,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.05723316279850055,-0.4114401430338296,-0.060500000000000026,9.2,False
2026-04-13,Nordics,Commercial,Automation,206148.43,43816.19,0.228,0.12,113,24,4.7,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.08059351608112841,-0.042786907629206006,-0.0050000000000000044,4.9,False
2026-04-13,Nordics,Commercial,Cloud,221484.08,39463.54,0.2317,0.117,145,31,5.61,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.002851699448690681,-0.20949522204160687,-0.003799999999999998,0.5,False
2026-04-13,Nordics,Commercial,Platform,264979.03,48479.43,0.2253,0.1341,170,37,5.47,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.05332114988205072,-0.1203443979269061,-0.027700000000000002,5.7,False
2026-04-13,Nordics,Enterprise,AI,276164.27,62663.72,0.2621,0.1329,179,38,4.41,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.05562551285401818,0.09373671309215537,0.007500000000000007,3.8,False
2026-04-13,Nordics,Enterprise,Automation,365956.61,78691.92,0.2477,0.138,233,37,4.65,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.010123257782807538,-0.007638187329983892,-0.0067000000000000115,1.2,False
2026-04-13,Nordics,Enterprise,Cloud,392643.94,92447.94,0.2713,0.1565,249,35,4.25,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.06364074962298605,0.10335484634799919,-0.006900000000000017,4.2,False
2026-04-13,Nordics,Enterprise,Platform,396077.46,107583.21,0.2932,0.1477,224,37,3.68,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.009739754998523531,0.11353967117713726,0.014500000000000013,2.0,False
2026-04-13,UKI,Commercial,AI,232216.34,57571.65,0.2667,0.1459,126,17,4.03,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.04114114670175395,0.0863409699575044,0.007299999999999973,3.0,False
2026-04-13,UKI,Commercial,Automation,270906.09,61885.13,0.2684,0.1531,184,34,4.38,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.0028970177721421297,0.07822925804706493,0.03610000000000002,3.8,False
2026-04-13,UKI,Commercial,Cloud,327746.19,82135.9,0.2602,0.1484,204,41,3.99,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.09441617202265085,0.32561627125909487,0.010999999999999982,6.3,False
2026-04-13,UKI,Commercial,Platform,305599.91,71570.39,0.2656,0.1176,177,39,4.27,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.12831751796783153,-0.09680011287097623,0.021900000000000003,9.2,False
2026-04-13,UKI,Enterprise,AI,332178.52,74316.81,0.2594,0.1475,242,41,4.47,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.09948740386874055,-0.18205585525993573,-0.022499999999999964,7.7,False
2026-04-13,UKI,Enterprise,Automation,492690.25,100648.08,0.2571,0.135,313,56,4.9,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.07507236861829814,-0.12390263774315102,-0.012199999999999989,5.3,False
2026-04-13,UKI,Enterprise,Cloud,530185.42,126868.76,0.2736,0.1508,346,66,4.18,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.03981700600209792,0.19693539278299488,0.03520000000000001,5.7,False
2026-04-13,UKI,Enterprise,Platform,587362.66,164096.1,0.286,0.1549,387,59,3.58,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.055264492896983874,0.04844097721621621,0.02789999999999998,5.8,False
2026-04-20,Benelux,Commercial,AI,159543.83,27597.33,0.2033,0.1201,96,22,5.78,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.053962287242981355,-0.33407565342909407,-0.050699999999999995,8.0,False
2026-04-20,Benelux,Commercial,Automation,188897.08,38365.96,0.2122,0.131,103,15,4.92,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.05822906636202474,-0.09389634660307611,-0.03970000000000001,7.2,False
2026-04-20,Benelux,Commercial,Cloud,224956.24,39488.23,0.1981,0.1141,118,18,5.7,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.03533179427020605,-0.17407007604794156,-0.051199999999999996,7.1,False
2026-04-20,Benelux,Commercial,Platform,256530.06,54480.26,0.2298,0.133,159,32,4.71,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.032431576823649166,-0.012999431136748174,-0.002599999999999991,2.0,False
2026-04-20,Benelux,Enterprise,AI,238717.37,54690.3,0.2402,0.1332,137,31,4.36,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.10495171646483681,-0.09775280806194442,-0.021800000000000014,8.0,False
2026-04-20,Benelux,Enterprise,Automation,317833.25,74485.07,0.2696,0.139,222,33,4.27,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.13116564924607044,0.29435276253736364,0.018699999999999994,9.1,False
2026-04-20,Benelux,Enterprise,Cloud,333246.39,81402.13,0.277,0.1516,217,32,4.09,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.10349837956753682,0.05544343023105047,0.016500000000000015,7.3,False
2026-04-20,Benelux,Enterprise,Platform,408190.48,90785.33,0.2418,0.1463,260,53,4.5,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.024181032840253525,0.02722437368224173,-0.020600000000000035,3.4,False
2026-04-20,DACH,Commercial,AI,245279.53,59756.09,0.2814,0.1563,160,34,4.1,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.02629350761834437,0.2274967821293039,0.0267,4.1,False
2026-04-20,DACH,Commercial,Automation,327558.87,76877.23,0.2476,0.1404,202,30,4.26,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.06329465367656928,0.19832231947944035,0.011799999999999977,4.7,False
2026-04-20,DACH,Commercial,Cloud,353913.11,72959.0,0.2409,0.1459,230,42,4.85,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.005321958551420813,0.005216838274155755,-0.0063,0.9,False
2026-04-20,DACH,Commercial,Platform,370061.17,64564.84,0.1901,0.1076,237,30,5.73,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.1578687333005382,-0.39085377388085085,-0.0675,15.4,False
2026-04-20,DACH,Enterprise,AI,384485.85,90344.68,0.2453,0.1115,264,48,4.26,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.023683230666152078,-0.0496383100679999,-0.04369999999999999,5.7,False
2026-04-20,DACH,Enterprise,Automation,493791.73,105001.03,0.2443,0.1511,317,58,4.7,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.019918339848034816,-0.0524072320292599,0.011699999999999988,2.3,False
2026-04-20,DACH,Enterprise,Cloud,636852.02,134287.29,0.2473,0.1436,397,64,4.74,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.0975481161344749,-0.08029698740332769,-0.02930000000000002,8.3,False
2026-04-20,DACH,Enterprise,Platform,672943.57,166637.72,0.2749,0.1584,435,84,4.04,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.035282408344609606,0.015810256922313526,0.008199999999999985,2.8,False
2026-04-20,France,Commercial,AI,180145.72,41040.26,0.2418,0.1439,96,15,4.39,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.05697710611617879,-0.018366758243729464,0.0016999999999999793,3.3,False
2026-04-20,France,Commercial,Automation,223887.62,42889.31,0.2192,0.1303,153,29,5.22,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.000934461291164812,-0.044486348009953214,-0.010300000000000004,1.1,False
2026-04-20,France,Commercial,Cloud,157015.16,19801.32,0.151,0.0906,91,19,7.93,pipeline_drop,Synthetic Cloud pipeline contraction,SYNTHETIC_DEMO_ONLY,0.08632577964715393,-0.03190491788852012,-0.026400000000000007,27.4,True
2026-04-20,France,Commercial,Platform,319189.81,58297.19,0.2347,0.125,221,46,5.48,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.17815410356386363,0.04895415309603046,0.007099999999999995,10.5,False
2026-04-20,France,Enterprise,AI,287236.49,71826.53,0.2793,0.1464,185,32,4.0,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.10077390927667118,0.010161736352629402,0.02150000000000002,7.7,False
2026-04-20,France,Enterprise,Automation,361400.59,79609.43,0.2511,0.1517,223,38,4.54,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.03953393074721401,-0.002888650133780035,0.0204,4.2,False
2026-04-20,France,Enterprise,Cloud,265567.65,44356.85,0.1958,0.1178,171,34,5.99,pipeline_drop,Synthetic Cloud pipeline contraction,SYNTHETIC_DEMO_ONLY,-0.0025520276050309265,-0.0521708453031261,0.0010000000000000009,20.2,True
2026-04-20,France,Enterprise,Platform,470742.94,127176.9,0.2729,0.1388,328,49,3.7,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.10638874046722813,0.2822302033369448,0.023799999999999988,8.2,False
2026-04-20,Iberia,Commercial,AI,156397.71,30944.02,0.2144,0.127,97,17,5.05,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.07262710868786493,0.03474990494846475,-0.018299999999999983,5.8,False
2026-04-20,Iberia,Commercial,Automation,175678.08,37440.24,0.2325,0.1356,114,20,4.69,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.0010996098457584091,0.21611418927214854,0.04300000000000001,4.4,False
2026-04-20,Iberia,Commercial,Cloud,186754.29,43926.72,0.2567,0.1421,111,21,4.25,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.038491679089617925,-0.021379105229095252,-0.0047000000000000375,2.6,False
2026-04-20,Iberia,Commercial,Platform,226193.34,44088.33,0.2303,0.1224,115,23,5.13,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.0014374514803286997,-0.013046236584173365,-0.007800000000000001,0.9,False
2026-04-20,Iberia,Enterprise,AI,222116.91,44049.3,0.234,0.1234,159,26,5.04,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.04856702013787406,-0.13216482707641475,-0.04279999999999998,7.0,False
2026-04-20,Iberia,Enterprise,Automation,254527.07,52753.91,0.2339,0.1486,156,26,4.82,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.22232913592570935,-0.28745683355239304,-0.008700000000000013,13.1,False
2026-04-20,Iberia,Enterprise,Cloud,334389.55,75340.97,0.2462,0.145,218,39,4.44,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.017640571537185012,0.07346975180997872,-0.008800000000000002,1.9,False
2026-04-20,Iberia,Enterprise,Platform,367735.04,91695.63,0.2736,0.1571,250,45,4.01,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.0649970805872836,0.03243579198748847,0.009199999999999986,4.5,False
2026-04-20,Nordics,Commercial,AI,171349.22,32035.35,0.215,0.104,98,17,5.35,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.016661457254219636,-0.07022611238604337,-0.01200000000000001,2.1,False
2026-04-20,Nordics,Commercial,Automation,190579.36,32567.86,0.1941,0.0943,130,21,5.85,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.08393065344256356,-0.24677621238374792,-0.03470000000000001,8.1,False
2026-04-20,Nordics,Commercial,Cloud,237423.19,43983.94,0.2276,0.1098,144,21,5.4,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.08680449303531179,-0.013568165910238239,0.0033999999999999864,5.1,False
2026-04-20,Nordics,Commercial,Platform,297165.31,60649.09,0.2527,0.1421,192,36,4.9,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.15592507206314865,0.2316134012108373,0.024599999999999983,11.0,False
2026-04-20,Nordics,Enterprise,AI,294865.66,59349.78,0.2086,0.1257,188,36,4.97,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.12348238868665873,-0.019091022079541276,-0.03669999999999998,10.5,False
2026-04-20,Nordics,Enterprise,Automation,341707.63,74174.04,0.2365,0.1448,220,41,4.61,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.0008515688840116109,-0.17499112415768492,-0.0539,5.4,False
2026-04-20,Nordics,Enterprise,Cloud,381487.53,77754.03,0.2249,0.1098,265,58,4.91,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.10010850003257643,-0.2697482476040296,-0.044300000000000006,9.9,False
2026-04-20,Nordics,Enterprise,Platform,448244.55,97045.03,0.2491,0.1477,283,56,4.62,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.059744374018823265,-0.11617151977559348,-0.03689999999999999,7.0,False
2026-04-20,UKI,Commercial,AI,224018.14,42228.6,0.2306,0.1174,128,21,5.3,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.02301822538391729,-0.13461638955234445,-0.0012999999999999956,1.4,False
2026-04-20,UKI,Commercial,Automation,287332.76,56025.68,0.2499,0.1552,169,25,5.13,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.10474783631756823,0.11346602812160711,0.028600000000000014,8.6,False
2026-04-20,UKI,Commercial,Cloud,310679.89,62640.5,0.2366,0.1522,193,31,4.96,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.009009213529198368,-0.13695840059718034,-0.020199999999999968,2.5,False
2026-04-20,UKI,Commercial,Platform,337732.99,93615.17,0.3086,0.1336,231,49,3.61,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.060290198671196005,0.07865881754596704,0.02849999999999997,6.2,False
2026-04-20,UKI,Enterprise,AI,375759.67,94291.3,0.2851,0.154,255,46,3.99,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.03305910917738775,0.09976115602443647,0.036900000000000016,5.5,False
2026-04-20,UKI,Enterprise,Automation,440806.6,118750.6,0.2959,0.1567,305,77,3.71,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.0935780679774193,0.01423717024220128,0.03689999999999999,8.8,False
2026-04-20,UKI,Enterprise,Cloud,496065.16,106507.22,0.2263,0.1191,334,50,4.66,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.031144098404548903,0.23413485247931898,0.0232,4.0,False
2026-04-20,UKI,Enterprise,Platform,590232.43,117607.54,0.2707,0.1349,376,82,5.02,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.12848844276807347,-0.13178983928511323,-0.01369999999999999,8.4,False
2026-04-27,Benelux,Commercial,AI,173872.31,34392.81,0.2247,0.116,95,15,5.06,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.21893813650411476,0.3232818556290096,0.018100000000000005,13.9,False
2026-04-27,Benelux,Commercial,Automation,196593.22,44555.2,0.2464,0.1514,111,23,4.41,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.058269430800976574,0.2635629280156635,0.01680000000000001,4.9,False
2026-04-27,Benelux,Commercial,Cloud,199969.62,52249.1,0.2675,0.1549,134,27,3.83,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.06624835086080227,0.32928629707376444,0.054200000000000026,9.1,False
2026-04-27,Benelux,Commercial,Platform,253822.39,52202.32,0.2369,0.1478,152,31,4.86,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.07459308563311118,0.14241745361214364,0.026400000000000007,6.7,False
2026-04-27,Benelux,Enterprise,AI,257768.96,50082.61,0.2279,0.1184,172,42,5.15,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.0018636597084078499,-0.13118538441308458,-0.025500000000000023,2.7,False
2026-04-27,Benelux,Enterprise,Automation,324264.04,56475.22,0.2087,0.09,220,47,5.74,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.02049716897424625,-0.14312717081190718,-0.038000000000000006,4.9,False
2026-04-27,Benelux,Enterprise,Cloud,366718.68,81933.07,0.2298,0.1242,243,45,4.48,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.020029386030887553,0.11571459093836234,-0.003599999999999992,1.5,False
2026-04-27,Benelux,Enterprise,Platform,419342.09,80834.64,0.234,0.1352,280,55,5.19,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.07561231671794966,-0.25543669037532846,-0.07949999999999999,12.1,False
2026-04-27,DACH,Commercial,AI,229484.95,48250.09,0.2243,0.1226,141,25,4.76,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.055002191138608825,-0.07119038136178057,-0.028200000000000003,5.8,False
2026-04-27,DACH,Commercial,Automation,314921.86,82531.29,0.2806,0.1406,201,39,3.82,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.028502768191731365,0.5299075285177868,0.0723,8.8,False
2026-04-27,DACH,Commercial,Cloud,378717.23,71925.86,0.2188,0.1076,255,48,5.27,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.03167582869533914,-0.02908983508020835,-0.02410000000000001,4.2,False
2026-04-27,DACH,Commercial,Platform,425211.97,97435.74,0.271,0.1539,275,45,4.36,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.029069798397058255,0.0333102284792921,0.03560000000000002,5.2,False
2026-04-27,DACH,Enterprise,AI,435031.94,104690.69,0.2804,0.1533,275,59,4.16,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.056342456718210254,0.00023742225734779687,0.006899999999999962,3.8,False
2026-04-27,DACH,Enterprise,Automation,534930.34,126680.21,0.2878,0.1787,325,65,4.22,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.021836781009210937,-0.09529890437650923,0.011199999999999988,2.3,False
2026-04-27,DACH,Enterprise,Cloud,571730.74,122510.55,0.2495,0.1546,366,64,4.67,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.004987419172691077,-0.17112927192784888,-0.022899999999999976,2.6,False
2026-04-27,DACH,Enterprise,Platform,635975.58,148485.3,0.2579,0.1483,418,76,4.28,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.03926273091474264,-0.00936169156661859,-0.0262,4.8,False
2026-04-27,France,Commercial,AI,167376.83,38696.2,0.2622,0.1478,143,23,4.33,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.049331097077810804,0.08756120943061552,0.0325,6.0,False
2026-04-27,France,Commercial,Automation,209638.84,44352.44,0.2253,0.1435,118,18,4.73,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.13775820251944304,-0.21816259102351954,-0.05020000000000002,12.6,False
2026-04-27,France,Commercial,Cloud,164254.37,27835.29,0.1909,0.1029,107,23,5.9,pipeline_drop,Synthetic Cloud pipeline contraction,SYNTHETIC_DEMO_ONLY,0.11493980265852954,0.27453879438631845,0.028699999999999976,29.2,True
2026-04-27,France,Commercial,Platform,304759.29,79776.73,0.2743,0.162,200,35,3.82,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.09067118234313898,0.5410168153112804,0.05889999999999998,10.9,False
2026-04-27,France,Enterprise,AI,313794.49,60891.17,0.2293,0.142,228,47,5.15,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.007313896716947932,-0.060225587826165605,-0.014999999999999986,1.9,False
2026-04-27,France,Enterprise,Automation,403382.95,86731.32,0.2484,0.1418,273,52,4.65,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.08312407667757826,0.12447632522632768,0.028700000000000003,7.4,False
2026-04-27,France,Enterprise,Cloud,254625.96,51958.24,0.2319,0.1247,142,24,4.9,pipeline_drop,Synthetic Cloud pipeline contraction,SYNTHETIC_DEMO_ONLY,-0.057527107028317315,0.04651341721568847,0.015999999999999986,24.8,True
2026-04-27,France,Enterprise,Platform,488292.13,145901.99,0.3371,0.1883,321,72,3.35,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.036695867298072615,0.44274201889758613,0.07300000000000001,9.3,False
2026-04-27,Iberia,Commercial,AI,148397.96,27430.87,0.2227,0.1191,112,21,5.41,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.003708904183710837,-0.01626923602441932,0.002700000000000008,0.5,False
